#curie_map:
#  cdm.rosetta: https://cdm.finos.org/rosetta/
#  common_domain_model: https://w3id.org/lmodel/common-domain-model/
#  linkml: https://w3id.org/linkml/
#  semapv: https://w3id.org/semapv/vocab/
subject_id	subject_label	subject_source	predicate_id	object_id	object_label	object_source	mapping_justification	comment
cdm.rosetta:cdm.legaldocumentation.csa.LegacyConsentEnum	enum LegacyConsentEnum	cdm.rosetta	skos:exactMatch	common_domain_model:LegacyConsentEnum	enum LegacyConsentEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ExposureScopeProductEnum	enum ExposureScopeProductEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ExposureScopeProductEnum	enum ExposureScopeProductEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.CreditSupportAmountEnum	enum CreditSupportAmountEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CreditSupportAmountEnum	enum CreditSupportAmountEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.LegacyResolutionAlternativeEnum	enum LegacyResolutionAlternativeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:LegacyResolutionAlternativeEnum	enum LegacyResolutionAlternativeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValueCashEnum	enum ValueCashEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValueCashEnum	enum ValueCashEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValueSecuritiesEnum	enum ValueSecuritiesEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValueSecuritiesEnum	enum ValueSecuritiesEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.CashCTSTimeEnum	enum CashCTSTimeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CashCTSTimeEnum	enum CashCTSTimeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.SecuritiesCTSTimeEnum	enum SecuritiesCTSTimeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:SecuritiesCTSTimeEnum	enum SecuritiesCTSTimeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.CSASpecifiedOrAccessConditionEnum	enum CSASpecifiedOrAccessConditionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CSASpecifiedOrAccessConditionEnum	enum CSASpecifiedOrAccessConditionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AdditionalTerminationEventEnum	enum AdditionalTerminationEventEnum	cdm.rosetta	skos:exactMatch	common_domain_model:AdditionalTerminationEventEnum	enum AdditionalTerminationEventEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountCompareEnum	enum IndependentAmountCompareEnum	cdm.rosetta	skos:exactMatch	common_domain_model:IndependentAmountCompareEnum	enum IndependentAmountCompareEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.RatedPartyEnum	enum RatedPartyEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RatedPartyEnum	enum RatedPartyEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ZeroEventEnum	enum ZeroEventEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ZeroEventEnum	enum ZeroEventEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.CreditSupportAgreementElections	choice CreditSupportAgreementElections	cdm.rosetta	skos:exactMatch	common_domain_model:CreditSupportAgreementElections	abstract class CreditSupportAgreementElections	common_domain_model	semapv:ManualMappingCuration	Rosetta choice -> LinkML abstract class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.DirectionRatingSet	choice DirectionRatingSet	cdm.rosetta	skos:exactMatch	common_domain_model:DirectionRatingSet	abstract class DirectionRatingSet	common_domain_model	semapv:ManualMappingCuration	Rosetta choice -> LinkML abstract class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.EligibilityToHoldCollateralCriteria	choice EligibilityToHoldCollateralCriteria	cdm.rosetta	skos:exactMatch	common_domain_model:EligibilityToHoldCollateralCriteria	abstract class EligibilityToHoldCollateralCriteria	common_domain_model	semapv:ManualMappingCuration	Rosetta choice -> LinkML abstract class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.master	cdm.legaldocumentation.master	cdm.rosetta	skos:exactMatch	common_domain_model:cdm_legaldocumentation_master	cdm_legaldocumentation_master	common_domain_model	semapv:ManualMappingCuration	Rosetta namespace -> LinkML module
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementSchedule	type MasterAgreementSchedule	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementSchedule	class MasterAgreementSchedule	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementSchedule.clause	MasterAgreementSchedule.clause	cdm.rosetta	skos:exactMatch	common_domain_model:clause	slot clause	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClause	type MasterAgreementClause	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementClause	class MasterAgreementClause	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClause.identifer	MasterAgreementClause.identifer	cdm.rosetta	skos:exactMatch	common_domain_model:identifer	slot identifer	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClause.name	MasterAgreementClause.name	cdm.rosetta	skos:exactMatch	common_domain_model:name	slot name	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClause.counterparty	MasterAgreementClause.counterparty	cdm.rosetta	skos:exactMatch	common_domain_model:counterparty	slot counterparty	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..2) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClause.otherParty	MasterAgreementClause.otherParty	cdm.rosetta	skos:exactMatch	common_domain_model:otherParty	slot otherParty	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClause.variant	MasterAgreementClause.variant	cdm.rosetta	skos:exactMatch	common_domain_model:variant	slot variant	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClauseVariant	type MasterAgreementClauseVariant	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementClauseVariant	class MasterAgreementClauseVariant	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClauseVariant.identifier	MasterAgreementClauseVariant.identifier	cdm.rosetta	skos:exactMatch	common_domain_model:identifier	slot identifier	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClauseVariant.name	MasterAgreementClauseVariant.name	cdm.rosetta	skos:exactMatch	common_domain_model:name	slot name	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClauseVariant.counterparty	MasterAgreementClauseVariant.counterparty	cdm.rosetta	skos:exactMatch	common_domain_model:counterparty	slot counterparty	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..2) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClauseVariant.otherParty	MasterAgreementClauseVariant.otherParty	cdm.rosetta	skos:exactMatch	common_domain_model:otherParty	slot otherParty	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClauseVariant.variableSet	MasterAgreementClauseVariant.variableSet	cdm.rosetta	skos:exactMatch	common_domain_model:variableSet	slot variableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementVariableSet	type MasterAgreementVariableSet	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementVariableSet	class MasterAgreementVariableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementVariableSet.variableSet	MasterAgreementVariableSet.variableSet	cdm.rosetta	skos:exactMatch	common_domain_model:variableSet	slot variableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementVariableSet.name	MasterAgreementVariableSet.name	cdm.rosetta	skos:exactMatch	common_domain_model:name	slot name	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementVariableSet.value	MasterAgreementVariableSet.value	cdm.rosetta	skos:exactMatch	common_domain_model:value	slot value	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementBase	type MasterAgreementBase	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementBase	class MasterAgreementBase	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementElections	type MasterAgreementElections	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementElections	class MasterAgreementElections	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementTypeEnum	enum MasterAgreementTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementTypeEnum	enum MasterAgreementTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterConfirmationAnnexTypeEnum	enum MasterConfirmationAnnexTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:MasterConfirmationAnnexTypeEnum	enum MasterConfirmationAnnexTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.NationalizationOrInsolvencyOrDelistingEventEnum	enum NationalizationOrInsolvencyOrDelistingEventEnum	cdm.rosetta	skos:exactMatch	common_domain_model:NationalizationOrInsolvencyOrDelistingEventEnum	enum NationalizationOrInsolvencyOrDelistingEventEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterConfirmationTypeEnum	enum MasterConfirmationTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:MasterConfirmationTypeEnum	enum MasterConfirmationTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementClauseIdentifierEnum	enum MasterAgreementClauseIdentifierEnum	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementClauseIdentifierEnum	enum MasterAgreementClauseIdentifierEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.MasterAgreementVariantIdentifierEnum	enum MasterAgreementVariantIdentifierEnum	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreementVariantIdentifierEnum	enum MasterAgreementVariantIdentifierEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_master
cdm.rosetta:cdm.legaldocumentation.master.icma	cdm.legaldocumentation.master.icma	cdm.rosetta	skos:exactMatch	common_domain_model:cdm_legaldocumentation_master_icma	cdm_legaldocumentation_master_icma	common_domain_model	semapv:ManualMappingCuration	Rosetta namespace -> LinkML module
cdm.rosetta:cdm.legaldocumentation.master.icma.GlobalMasterRepoAgreement	type GlobalMasterRepoAgreement	cdm.rosetta	skos:exactMatch	common_domain_model:GlobalMasterRepoAgreement	class GlobalMasterRepoAgreement	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master_icma
cdm.rosetta:cdm.legaldocumentation.master.isda	cdm.legaldocumentation.master.isda	cdm.rosetta	skos:exactMatch	common_domain_model:cdm_legaldocumentation_master_isda	cdm_legaldocumentation_master_isda	common_domain_model	semapv:ManualMappingCuration	Rosetta namespace -> LinkML module
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement	type MasterAgreement	cdm.rosetta	skos:exactMatch	common_domain_model:MasterAgreement	class MasterAgreement	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master_isda
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement.automaticEarlyTermination	MasterAgreement.automaticEarlyTermination	cdm.rosetta	skos:exactMatch	common_domain_model:automaticEarlyTermination	slot automaticEarlyTermination	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement.terminationCurrency	MasterAgreement.terminationCurrency	cdm.rosetta	skos:exactMatch	common_domain_model:terminationCurrency	slot terminationCurrency	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement.addressForNotices	MasterAgreement.addressForNotices	cdm.rosetta	skos:exactMatch	common_domain_model:addressForNotices	slot addressForNotices	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement.nonContractualObligations	MasterAgreement.nonContractualObligations	cdm.rosetta	skos:exactMatch	common_domain_model:nonContractualObligations	slot nonContractualObligations	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement.creditSupportDocument	MasterAgreement.creditSupportDocument	cdm.rosetta	skos:exactMatch	common_domain_model:creditSupportDocument	slot creditSupportDocument	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement.creditSupportProvider	MasterAgreement.creditSupportProvider	cdm.rosetta	skos:exactMatch	common_domain_model:creditSupportProvider	slot creditSupportProvider	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.MasterAgreement.specifiedEntities	MasterAgreement.specifiedEntities	cdm.rosetta	skos:exactMatch	common_domain_model:specifiedEntities	slot specifiedEntities	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (4..4) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.AutomaticEarlyTermination	type AutomaticEarlyTermination	cdm.rosetta	skos:exactMatch	common_domain_model:AutomaticEarlyTermination	class AutomaticEarlyTermination	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master_isda
cdm.rosetta:cdm.legaldocumentation.master.isda.AutomaticEarlyTermination.fallbackAET	AutomaticEarlyTermination.fallbackAET	cdm.rosetta	skos:exactMatch	common_domain_model:fallbackAET	slot fallbackAET	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.AutomaticEarlyTermination.indemnity	AutomaticEarlyTermination.indemnity	cdm.rosetta	skos:exactMatch	common_domain_model:indemnity	slot indemnity	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.AutomaticEarlyTermination.partyElection	AutomaticEarlyTermination.partyElection	cdm.rosetta	skos:exactMatch	common_domain_model:partyElection	slot partyElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..2) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.AutomaticEarlyTerminationElection	type AutomaticEarlyTerminationElection	cdm.rosetta	skos:exactMatch	common_domain_model:AutomaticEarlyTerminationElection	class AutomaticEarlyTerminationElection	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_master_isda
cdm.rosetta:cdm.legaldocumentation.master.isda.AutomaticEarlyTerminationElection.party	AutomaticEarlyTerminationElection.party	cdm.rosetta	skos:exactMatch	common_domain_model:party	slot party	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.master.isda.AutomaticEarlyTerminationElection.isApplicable	AutomaticEarlyTerminationElection.isApplicable	cdm.rosetta	skos:exactMatch	common_domain_model:isApplicable	slot isApplicable	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
